1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
2252,2.1945,0.0045997,0.0023748,0.0016656,0.00097666,0.0032479,0.0093596,-0.7986,0.0041308,0.0037437,-0.001174,-0.0018761,0.0090685,0.0065524,1.1336,0.00073025,0.0026315,-0.0063606,-0.0056841,0.0034489,-0.0073775,1.7759,-0.0025268,0.004433,-0.0078771,0.00066651,0.0036366,0.0039268,3.4047,-0.00039127,-0.00023351,0.00010007,-0.001238,0.0013682,-0.000162,2.4414,-0.002644,0.0021726,-0.0041162,0.0011343,-0.0029188,0.0074375,4.2827,0.0012753,0.0027287,0.0042012,-0.00060079,0.0029042,0.00016896,3.4006,-0.0052462,-0.00030963,0.00084177,0.0049203,0.0026993,0.0012258,1.1844,-0.00023676,0.0019818,0.0025956,0.00085788,0.0013893,0.00012722,4.4376,-0.0032101,0.00063492,0.0019163,0.0022194,0.0038092,0.0033837,-1.5916,-0.0016148,-0.00094119,0.0019163,0.0011068,0.0028364,-0.003696,3.5472,0.0023225,0.00060637,0.0004761,0.004753,0.0019453,0.0027646,5.5451,-0.0012102,0.0025684,0.0031805,-0.0027813,0.0010417,0.0062798,1.9732,-0.0015618,0.0029458,-0.00054374,-0.0012351,0.0043816,0.0012605,0.46002,-0.0020639,0.00043974,-0.00063317,-0.00062795,0.0048483,0.00087908,2.5476,0.00040467,0.0043674,0.00013121,0.0044478,0.0047673,-0.0018046,9.6478,-0.00095538,0.00070123,0.0035015,4.3547e-05,-0.00041134,-0.0039422,2.5867,-0.0047902,-0.0015353,0.00079428,0.00096303,0.004126,0.0045554,0.82578,-0.0018209,0.0043126,0.0021307,-0.00050477,-0.0015838,0.0025584,1.5725,0.0060919,0.00072398,-0.0027416,0.00587,0.0019822,-0.0025378,3.8052,0.00077544,0.0048334,0.0051162,-0.0020731,-0.0011452,0.0060354,3.0041,-0.0022776,0.0028383,0.0018599,-0.00026491,0.0073505,0.0015915
2557,8.4514,0.0032555,0.0013742,-0.0087871,0.00033774,0.0020909,-0.0043496,3.9978,0.0016928,0.001124,-0.01052,-0.0056333,0.0020562,-0.0036033,5.3359,0.0035795,0.0031996,-0.010875,-0.002942,0.0012537,0.0011295,11.639,0.0075397,0.001084,-0.018125,0.0018872,0.0044587,-0.0031421,-3.521,0.0053663,0.0062543,-0.016041,-0.004263,0.0046009,0.004538,3.4368,0.0051547,-0.00169,-0.021056,-0.0021151,0.001911,0.004858,-1.8583,0.0042171,0.0010741,-0.0082874,-9.4519e-05,-0.0018246,-0.00025149,6.0765,0.0060843,0.0021045,-0.0086866,-0.0016949,-0.00065885,0.0013785,-1.0795,0.0040122,0.00013881,-0.0045171,-0.0031585,-0.00053848,-0.0014847,0.2735,0.0025875,0.00010721,-0.0054232,-0.00060818,-0.0021528,0.0045141,-1.0866,0.0038938,0.0018378,-0.010181,-0.0020604,-0.0010627,0.0018586,15.164,0.0080917,-0.00018017,-0.007013,-0.0050386,0.0038734,-0.00041263,19.159,0.0019932,-0.00079846,-0.00225,-0.0014891,-0.00013119,0.0017535,-4.5146,-0.00085585,0.0016447,-0.0064208,-0.00010248,-0.0005617,0.008804,1.1664,-0.0012579,-0.0085508,-0.0011572,-0.0046547,6.0234e-05,-0.011278,1.7719,0.00096006,0.00063806,-0.00054984,0.0067822,-0.0018266,-0.0046418,27.024,0.00071643,0.0010331,-0.0058847,-0.00079577,-0.0042397,0.011093,-3.9865,-0.0034135,0.0022486,-0.0027992,0.0033409,8.0756e-05,0.0088311,-0.25726,-0.0064445,-0.0047715,0.0033848,-0.00025262,0.00087097,-0.0041771,-0.89992,-0.002883,-0.0051534,0.00013251,-0.0010762,-0.0028723,-0.00018242,19.372,0.0022379,-0.00085724,-0.0023119,0.00043361,-0.00022577,0.0057144,-4.2115,-0.0001057,0.0012722,-0.0048359,0.0054697,-0.0014207,0.0074486
2926,-13.69,-0.0014393,0.0012818,0.0060195,0.00034922,-0.0035469,0.0037284,-11.42,-0.0032828,0.00014839,0.0025744,-0.00052736,-0.0043805,0.0014093,-18.947,-0.0015029,-0.00085145,0.0034721,0.00011884,0.0013255,-0.004158,-22.002,-0.0024153,-0.0021157,0.0019511,0.0019016,0.001982,0.00032938,-10.53,-0.0013255,-0.0014389,0.002609,-0.00046912,-0.00015114,0.0049462,-22.776,-0.0096061,-9.3433e-05,-4.7409e-05,-0.002386,0.0043163,0.001326,-17.122,-0.0011345,-0.0012656,-0.00056357,0.002291,0.0037459,-0.00064842,-23.324,-0.0012772,-0.0024578,-0.001573,9.0847e-05,0.0025022,-0.0010982,-8.6891,0.00071862,-0.0045177,-0.0069211,0.00065048,0.001496,-0.0010225,-16.076,-0.00018771,-0.005313,-0.00086804,0.0016036,0.0048169,-0.0011649,4.1562,-0.00099004,-0.0044726,-0.0081988,0.0051358,0.0057914,-0.0033101,-38.599,-0.0024217,-0.0041336,-0.0028835,-0.0039692,0.0020925,-0.00067464,-37.091,0.0019011,-0.00082522,-0.0030808,0.0023249,0.00025426,-0.0041843,-13.213,-0.0016362,0.0030788,-0.0032159,0.0027392,0.0011912,0.0037807,-19.562,0.0035902,-0.0047045,-0.0045436,0.0030814,-0.0030511,-0.00041315,-14.766,-0.0028824,-0.00015373,0.0050643,-0.0045726,-0.0023278,-0.0079057,-42.088,0.00099189,-0.0014304,-0.00033657,-2.6739e-05,0.00050044,-0.002078,-18.564,0.0030279,-0.0012614,-0.0036609,0.00027544,-0.0018417,0.0028522,-18.938,0.00095143,-0.0028019,-0.00034871,0.0025698,-0.0056746,0.00015001,-7.1175,0.0080706,0.004353,-0.003345,-0.0043512,-0.0016166,-0.00050411,-18.031,-0.0011506,-0.0058605,-0.0039742,-0.00089724,-0.00040033,-0.008274,-18.708,0.006297,-0.002181,-0.001452,-0.00042734,-0.0015522,-0.0046545
2933,1.2233,-0.0036814,0.0027334,-0.0068286,0.0046968,0.0024975,-0.0084668,6.8558,-0.011778,0.0020409,-0.0057482,-0.0049582,0.0012175,-0.0019667,1.0493,-0.00083611,0.00058277,0.0032376,0.0029997,0.0011247,0.00179,3.2949,-0.0052419,0.0029704,0.00078815,0.00090208,0.0014695,-0.00042212,3.2968,-0.00146,-0.00069895,0.0033698,0.00026309,0.0003481,-0.0021027,6.6666,-0.0075566,-0.0011719,-0.00173,-0.0029568,0.0016676,0.0032803,0.2295,0.0004468,0.0019618,-0.0020612,0.0017517,0.0022597,0.0041602,2.4718,-0.0055636,0.0008602,-0.0068105,-0.0012959,0.0064934,0.0009597,-1.5106,0.0015805,-0.0021553,-0.0052792,-0.0012043,-0.0015478,-0.0015862,2.5441,0.000393,-0.00029121,-0.0021442,0.00023349,0.00061405,0.0029446,1.4768,0.0014503,0.0046536,-0.001047,-0.002667,0.0035526,-0.0027476,2.1323,-0.0080933,-0.00016781,0.00092113,-0.002095,0.0054509,-0.0025484,2.368,0.00057426,-0.001385,-0.0034316,-0.0011105,0.0061435,-0.0004359,1.0095,-0.0048915,0.0076261,-0.00039951,0.0013185,-0.002723,-0.0013548,-2.1965,-0.0063684,-0.0003798,0.0026924,0.0021916,0.0045228,-0.011812,3.9336,-0.011587,-0.00025943,0.0043088,0.0011905,0.0028804,0.0039294,3.4326,-0.0015286,-0.001668,-0.0020507,-0.00021775,0.00094892,0.0055447,-0.73489,-0.003057,0.0024879,0.0025603,0.0039395,0.0012954,-0.0010246,-1.2763,-0.0030207,0.0017684,0.00045469,0.0016059,0.002885,0.0028463,3.9012,-0.0012992,-0.0055356,0.0014625,-0.0021081,0.0084188,-0.0020043,1.3569,-0.0059527,-0.0025018,0.0002559,0.00114,0.0022282,-0.00065444,2.3247,-0.0048475,-0.0010519,0.0030826,0.00075965,-0.00074943,-0.00077432
3098,-1.7324,-0.003787,0.00031683,-0.0012911,-0.0039549,-0.00065285,-0.0090149,7.0432,-0.0082833,-0.0011976,-0.0085526,0.0023635,-0.00064319,-0.014413,2.0635,0.0011816,0.0024901,-0.0035266,-0.0045434,-0.0028053,-0.012403,0.3711,1.215e-05,0.0025667,-0.00095898,-0.0014728,-0.00010608,-0.014348,3.1778,0.00094655,-0.0032872,-0.0032851,-0.0050347,-0.00032576,-0.005219,4.7143,0.0010866,-0.00057343,0.0034727,-0.0036718,-0.0049976,-0.0014898,10.157,0.0031665,-0.001982,-0.0037406,-0.003416,-0.0022014,0.0035949,3.1933,-6.3303e-05,6.7194e-05,-0.0013661,-0.00090652,-0.00014897,0.0018489,0.64062,-0.00046406,-0.0037469,-0.0022308,-0.0021724,-0.0039094,0.007144,3.0762,-0.0014887,0.00018781,-0.00082766,-0.001807,-0.002592,0.0055537,2.2644,0.00018436,-0.0035801,-0.0023687,-0.00030621,-0.0031908,-0.0012998,2.7898,-0.00045636,-8.2711e-05,-0.00053733,0.0011144,0.0034994,-2.9218e-05,-1.2126,0.0009429,-0.0022517,-0.0022227,-0.004502,-0.0055229,-0.005899,4.9909,-0.00056956,-0.0010279,0.0016705,-0.0050742,-0.0032284,-0.00077148,2.7971,0.0014493,-0.0046769,-0.0040207,-0.0032694,0.004252,-0.0015211,2.1721,0.00046028,-0.0060707,-0.00046331,0.0001477,-0.0040947,0.00098575,-0.43499,0.0026849,-0.00093196,-0.0022173,-0.0035243,-0.0023859,-0.00035227,2.9225,0.00011961,0.00090201,0.00054144,-0.00084465,-0.0064805,-0.00012204,1.8604,-0.0032763,-0.007106,-0.00059063,0.0013928,0.0004205,-0.00067117,-1.86,0.003045,0.0030468,0.0010407,0.0077602,-0.0066777,-0.007776,2.6661,0.0018834,0.00014871,-0.00086255,9.5373e-05,-0.000943,0.0028021,0.98104,0.0036486,-0.0010278,-0.0042163,-0.0034362,-0.0035236,0.0028445
3099,-1.2073,4.6076e-05,0.00072828,-0.0062772,-0.00048135,-0.0030461,-0.0078912,1.8935,-0.006587,0.0039524,-0.0042512,0.0014915,-0.00050408,-0.0052771,-1.3245,0.0023902,0.0022034,-0.0016766,0.0037769,-0.0042206,0.0040772,-3.7699,0.0010732,0.0019813,-0.0020317,0.004604,-0.0028519,0.00044876,-0.3586,0.0034919,0.0013326,-0.005128,0.0034362,-0.0037296,0.0026572,-1.3007,-0.00021963,0.0070073,-0.0011898,0.0033954,-0.0042153,0.0044576,-2.3827,-0.0033952,0.0024234,-0.0075089,0.0047763,-0.0062419,0.0011489,-5.113,0.0058434,0.0040528,-0.0045514,0.00030475,-0.0051576,0.0065831,-0.78018,-0.00031456,0.0013871,-0.0036406,0.0023434,-0.0059786,-0.0022909,-1.5187,0.0023794,0.0018333,-0.0077549,0.0053656,-0.0091116,0.0073292,-1.3216,-0.0018333,0.00068328,-0.012043,0.0045229,-0.008031,0.00041408,-3.0335,0.0073024,-0.00059269,-0.0029458,-0.0055392,-0.008382,0.011148,-0.73068,0.0035462,-0.0003482,-0.0022244,0.00068453,-0.0023176,0.0039119,-4.8702,-0.0031217,-0.0004328,0.0021647,0.0017119,-0.011036,-0.0015229,2.8248,-0.0011719,-0.00029859,0.0011647,0.0060468,-0.0018706,-0.0099729,-4.8243,-0.0087537,-0.0016782,-0.0042159,0.00084285,-0.0086219,0.012697,-5.569,0.0002778,0.0019054,-0.0011907,0.00050944,-0.0058492,0.0044044,-2.2283,-0.002126,0.0022435,0.003583,0.00025787,-0.007203,-0.0024807,0.23464,0.0076101,0.00077823,-0.00055797,-0.0035185,-0.0032824,-0.0067309,-0.084978,0.00068958,0.0019673,0.00072749,0.0085543,-0.0078694,-0.0051628,3.7074,0.0037985,0.002636,-0.00051619,0.0023669,-0.0028613,-0.00057723,1.9814,0.00041458,0.0026643,-0.004355,0.002259,-0.0043689,0.0059497
3111,8.4317,0.0035083,-0.0001973,0.0089126,-0.0015438,-0.0021778,0.01253,2.5172,0.0033111,-0.0012911,0.010633,-0.0025288,-0.0067651,0.012034,9.4287,-0.0013726,-0.00063332,0.0065651,0.003764,-0.0041838,0.0059499,9.3825,-0.001093,-0.00098246,0.0089245,-0.0012575,-0.0044693,0.0070818,6.8422,-0.0044639,-0.001346,0.0097612,0.0017418,-0.0026035,0.0014598,3.8872,-0.0038925,-0.0027757,0.0087978,0.00055955,-0.00015424,0.0005457,14.296,-0.0013663,0.001027,0.003993,-0.0017321,-0.003461,0.001019,12.07,0.0028583,-0.0063655,0.0029044,3.5209e-05,-0.0039257,0.003381,9.5139,-0.00042038,-0.00081188,-0.00022997,0.0012021,0.0012031,0.0052346,4.0858,-0.0021822,-0.0032156,-0.001612,0.00059932,-0.0028259,0.0056988,1.0072,0.00081884,0.0012806,-0.00087186,-0.0016739,-0.0017955,-0.00018125,5.2216,0.0027519,-0.0054811,-0.0023862,0.0006185,-0.0025202,0.0021564,30.292,-0.00036982,-3.1066e-06,0.0016467,-9.4084e-05,-0.0033001,0.0010924,13.49,0.0029019,-0.0046261,-0.0042544,0.0028629,-0.0081827,0.0044378,13.804,0.0074436,-0.0064522,-0.006058,0.00062671,-0.0081028,0.006063,11.086,0.0036581,0.00034372,-0.0044341,0.0026173,-0.0048441,0.0012194,37.414,-0.0016564,-0.0033091,0.00020433,0.0012104,-0.0032745,0.002443,6.044,0.0026729,-0.0058167,-0.0054934,-0.0026841,-0.0042647,0.0077882,10.166,0.0012537,-0.0057353,-0.0017374,0.0054773,-0.0074976,0.0012096,4.2851,0.0031397,0.004349,-0.0053668,0.00080815,-0.0016548,0.0091453,14.668,-0.0034903,-0.00080667,-1.6539e-05,0.0043528,-0.0043895,0.0012949,5.4964,0.0032059,-0.0039454,-0.0026622,-0.00015244,-0.0023528,6.2624e-05
3116,1.321,0.0026472,-0.0049168,0.0041737,-0.0018032,-0.0020747,0.0062281,4.6536,0.0072088,-0.0064127,0.0024077,-0.0021576,-0.0052913,0.00099318,-5.413,-6.9485e-05,-0.002645,0.0013899,-0.00010344,-0.0023516,-0.00071363,-5.0329,0.0058257,-0.0039823,0.0052668,-0.0020846,-0.0050931,0.0016791,-6.3198,0.0033536,-0.0034584,-0.0023733,0.0027465,-0.0029927,-0.0024005,-5.2206,-0.0013739,-0.001137,0.0025755,-0.0037426,-0.0030511,-0.00057561,-8.4879,-0.0041443,-0.0029795,-0.0032871,0.0025554,-0.0026635,0.00052835,-7.4576,0.0001323,-0.0022859,-0.002309,-0.0022391,0.00066926,0.001483,-3.9839,-0.00419,-0.00173,-0.00012028,0.0039769,-0.0035754,0.00080354,-2.0176,0.0022534,-0.00072668,-0.00063209,-0.00053514,0.0010921,-0.0039904,-4.7882,-0.0028323,-0.001182,-0.0024633,0.0033985,-0.0023197,-0.0026111,-4.998,0.0010649,-0.0039524,-0.0022115,-0.00061245,-0.00039151,-0.0013919,-15.001,-0.001352,-0.0051311,0.0043123,0.0016303,-0.0090648,0.010498,-9.305,-0.0019842,-0.00092193,-0.0012649,-0.0011724,-0.00081479,0.0055233,-1.6205,-0.00041735,-0.0013439,2.8145e-05,8.8382e-05,-0.0032747,0.0024438,-1.4758,-0.0066819,-0.0027334,-0.00042059,-0.008533,-0.00052646,0.012999,-19.254,-0.001189,-0.0051592,0.0013532,0.0031423,-0.0036375,-0.0013549,-6.3008,0.0013518,-2.7732e-05,0.0013808,-0.0074046,0.00060029,-0.004368,2.1972,-0.005128,-0.002718,0.004337,-0.00056641,-0.0037926,-0.0034559,-1.1041,-0.0030982,-0.002559,0.0065176,-0.0036988,-0.0075119,-0.012406,-9.3037,-0.0040218,-0.0031271,-0.0037129,0.0072132,-0.001857,-0.0032794,-6.1792,-0.0026793,0.0009083,0.001334,-0.0039682,-0.00072595,0.00094567
3122,13.559,-0.0040817,-0.0010917,0.0034925,0.007922,0.0034219,0.0044168,1.1689,0.0081825,-0.0037433,0.0037358,0.0029255,0.0044508,0.0016792,8.1116,-0.001868,-0.0065526,0.0045972,0.00069218,-0.00028278,0.0071074,10.64,0.001628,-0.0037739,0.0011584,0.0011925,-0.00015677,0.010133,11.622,0.0032847,-0.0081849,0.0023217,0.0047734,0.0019035,-0.0016227,8.0696,-0.0077132,-0.002999,0.0051346,0.00069821,0.0030037,0.0030281,8.591,-0.0040256,-0.00045177,0.0019442,0.0016978,0.00080362,0.0067839,15.097,-0.0039698,-0.0062543,-0.00030943,0.001615,0.001945,0.0040305,5.0818,-0.0019576,-0.0015687,0.00046114,0.0011115,-0.00085102,0.0018245,9.8131,-0.0010126,-0.0049461,-0.001532,0.0074085,-0.0017605,-0.00075609,2.963,-0.0030608,0.0017428,0.0060459,0.0038529,-0.00039873,0.0044479,19.807,-0.0018123,-0.0086924,-0.00098577,0.0031945,-0.0013877,0.0018828,18.883,-0.0045979,-0.0016841,0.0022084,-0.0025106,0.0035821,-0.00168,8.4209,-0.0020894,-0.00094017,-0.0025595,-0.0031243,0.00079822,0.0082804,7.0574,-0.0082331,-0.0035104,0.0013211,-0.0012337,0.0034142,-0.0036958,12.092,-0.0037945,0.003462,-0.00042543,0.0024822,-0.0042191,-0.001411,26.929,-0.0012494,-0.00057437,-0.0011878,0.00064359,0.002519,0.0032853,8.6784,-0.0016303,-0.00094162,-0.0039075,0.0032515,0.0042617,0.0082949,7.3911,-0.0033155,0.0010058,-0.0023515,0.0067828,-0.00029186,0.011338,6.3003,-0.0043317,-0.0084031,0.0011802,0.00096782,-0.0057551,-0.0036665,16.083,-0.0061762,-0.0034153,0.00034113,-3.0812e-05,0.0013582,-0.00081506,8.968,-0.00039525,-0.0053026,-0.00067172,0.0053261,0.0043291,0.001187
3127,0.13363,-0.0003248,-0.006804,-0.0062968,-0.0026909,0.0031784,-0.0078649,5.3427,-0.0049255,-0.0025755,-0.0072954,0.0044632,0.0029194,-0.014378,3.2198,0.0016206,-0.00015551,-0.0029159,0.0011699,0.0030713,-0.0069431,5.1352,-0.0036627,-0.0014022,-0.0017036,0.0056097,0.0042497,-0.0062426,2.4669,0.00022192,0.0042384,7.7398e-05,0.0037341,0.00069903,-0.0016546,4.1776,0.0021346,-0.00039048,-0.0055818,0.0026576,0.0044541,6.6758e-05,-0.46706,9.5405e-05,-0.00098913,-0.0014068,0.00268,0.0047943,-0.0040286,1.9605,-0.0015064,0.00019353,-0.0038681,0.00081519,0.0030804,-0.00032011,3.8825,0.0021201,-0.0010658,-0.0050511,-0.0012217,-0.00019028,-0.0073672,2.1493,-0.001482,-0.001776,1.4534e-05,0.0023488,0.0019971,0.0015276,-0.83398,0.0022372,-0.00098828,-0.0033201,-0.00081262,0.0031171,0.00071374,2.9333,-0.0024359,0.00043297,-0.00060976,0.00039423,0.0061669,-0.00092865,-0.7797,0.0020618,-0.0015107,-0.0052022,0.0011242,0.000287,-0.010847,-1.1111,-0.0021603,-0.00067217,0.0022301,0.002859,0.0063314,0.0017168,1.3045,-0.00067134,0.00046146,-0.0013163,-0.00070342,0.0069448,-0.0025815,1.3556,-0.0062989,-0.0066109,0.0039449,0.0031392,0.0029767,0.0021342,0.28239,0.00090761,-0.0013216,-0.003071,0.0030925,-0.00016041,0.002859,1.376,-0.0011455,0.0014971,0.00028075,0.0033459,0.0029157,0.00024942,-1.4004,-0.00021128,-0.0026005,-0.0026093,-0.002288,0.0050409,0.0019634,1.1377,-0.0048922,-0.0035188,0.0033734,0.0015764,0.0078144,-0.00097105,0.61079,-0.00075806,-0.0016228,-0.0005981,-0.0012287,0.0010741,0.00057755,-1.2845,4.4299e-05,0.00073634,-0.00017872,0.0048148,0.0019504,0.00023905
3134,-0.43085,0.0089128,0.0022926,0.0050008,-0.00162,-0.00016336,0.015928,-2.0227,0.012336,-0.0035805,0.011538,-0.0027458,0.00090592,0.016013,-0.28516,-1.7334e-05,0.0024685,-0.00071687,0.0012684,-0.00059699,0.01243,-1.4158,0.00079914,-0.0021046,0.0040468,-0.0013871,-0.0021047,0.012301,1.0675,-0.0014924,0.0041246,9.5545e-05,0.0004886,-0.0015704,0.010071,0.13298,-0.0044323,-0.0014775,0.0047281,0.00026183,-0.0027777,0.0049042,5.9952,0.0020842,0.0038037,0.0079574,-0.0039153,0.001223,0.0047799,2.4508,-0.0010893,2.9227e-05,0.0060676,0.003239,-0.0061244,0.0086162,3.4596,0.002748,0.0046745,0.0074165,-0.0052904,-0.001847,0.016623,5.0456,-0.0080389,0.00174,0.0043589,0.001212,-0.0018914,0.010245,3.7567,0.0035369,0.0019607,0.0099093,-0.0047578,-0.0037086,0.012146,2.3888,0.0020329,0.00060655,0.0043669,0.0067783,-0.0068704,0.015164,10.116,0.0053809,0.0035931,-0.00023401,0.00051953,0.00047899,0.017324,6.8417,0.00086464,-0.0018637,-0.0029614,0.00086128,0.0035206,0.0058858,5.5174,0.014227,-3.0308e-05,-0.0013572,-0.0079157,-0.012426,0.010897,4.9396,0.010576,0.0028315,-0.0094313,-0.0033135,0.0015813,0.011422,3.5908,4.6322e-05,0.0028543,-0.0023908,-0.00079056,-0.00036213,0.0055681,5.7328,0.0010261,-0.0022807,-0.0055493,0.00013923,-0.0033304,0.0091853,6.3913,0.011333,0.0036759,-0.0065003,-0.005044,-0.0077832,0.010274,7.3464,0.0064185,0.0099214,-0.0083794,-0.0083629,-6.3111e-05,0.016894,2.1942,0.0072738,0.0064077,0.0043881,-0.0049164,-0.0028012,0.016319,4.5457,0.0047024,-0.00027006,-0.0048947,-0.00033428,0.0050923,0.0049325
3148,16.616,0.0029363,0.002819,0.0026575,-0.0040924,0.0016622,0.0045906,14.754,0.0098143,0.00080407,0.0010926,-0.0017644,-0.002119,0.0051636,15.048,-0.0037639,0.00061653,0.0029917,-0.0060162,0.0023949,-0.0012078,21.702,0.0017836,-0.0016158,-0.0023279,-0.0016129,0.0021562,-0.003634,10.621,0.0039558,-0.0059599,-0.0050806,-0.0019178,0.0019328,0.00095362,13.602,0.0028041,-0.00097946,-0.0039372,-0.00055832,0.0023826,-0.0024348,13.56,0.0036324,0.0044853,0.0086145,-0.005374,0.0024375,0.0088673,6.1065,0.00403,0.0016017,0.0030915,0.0028902,-0.0028654,-0.0033087,11.624,0.0027322,0.0034968,0.0071251,-0.0048596,0.0035559,0.0077119,4.8502,0.00020034,-8.914e-05,0.0031592,-0.00084001,-0.0012669,-0.0062114,3.4594,0.0020384,0.0039744,0.015384,-0.0028753,-0.0013305,0.015092,8.1448,0.0042604,-0.00043492,-0.00051712,0.0024512,-0.0017968,-0.00055139,72.357,-0.00111,0.0019419,0.0044276,-0.0027296,-0.0013321,0.010409,1.7713,-0.0012153,0.0024162,0.0021628,1.7022e-05,0.0011526,-0.0036769,11.636,0.011755,0.0057384,0.003554,-0.011365,-0.0052576,0.0035318,-9.0479,0.012855,0.00021415,-0.0056402,-0.0061307,0.0073436,0.0076295,72.797,-0.00081749,0.0004496,0.0011653,-0.00063155,-0.0030944,0.00085991,5.3811,0.0026852,0.0053892,-0.0010955,-0.0016592,0.00044402,-0.0029219,7.4788,0.0064478,0.0092526,-0.0014963,-0.0069283,-0.0046309,0.0079646,-3.1702,0.007073,0.0048603,-0.0021943,-0.0024907,0.010076,0.0015032,28.62,0.002579,0.0044817,0.0029913,-0.0020493,0.0023153,0.011471,1.1512,-0.00060293,0.00081703,0.0027486,-0.002696,0.00082077,-0.0033738
3150,-0.89487,0.0020846,0.0019703,-0.0053211,-0.0049229,0.0051059,-0.0045703,-1.7801,-0.0053066,0.00080479,-0.013493,-0.0056179,-0.0014742,-0.0095732,-1.0604,0.00045265,-0.0015383,-0.0027981,-0.0041441,0.0012889,-0.011396,0.27431,-0.0014341,0.00017214,-0.0028294,-0.0048216,0.0056229,-0.012554,-2.0528,0.0018109,-0.00087368,-0.0043191,-0.0036195,0.0057516,-0.0097646,-2.1729,-0.0037667,0.00011435,-0.0042143,-0.0013672,0.0066947,-0.0025707,3.2769,-0.0034621,-0.0044816,-0.0035567,0.0038139,-0.0010279,-0.010958,0.91374,-0.0068332,0.0022836,-0.00019367,-0.001336,0.0062462,-0.0044485,1.4437,-0.0033369,0.0016772,4.7597e-05,0.0056179,-0.00059599,-0.014372,-0.20071,0.00074024,-0.0026614,0.0014751,-0.0010012,-0.00060644,-0.0055682,3.0537,0.00093946,-0.0033387,-0.0039386,-0.00029484,0.0030011,-0.0039347,-5.88,-0.0029873,-0.0061248,-0.00069467,0.00065797,-0.00059753,-8.0093e-05,-9.4735,-0.0023145,-1.8982e-05,-0.0014006,-0.00071045,0.0029836,-0.012802,0.78029,0.0041561,0.0045486,0.00044973,-0.0021555,0.0013667,-0.010507,-1.8931,0.0018292,0.0065019,0.0037114,0.0014007,0.0013156,-0.0056617,-0.32067,-0.004027,-0.0010085,0.005173,-0.00026419,-0.0015081,-0.0078975,-9.4418,0.00040476,-0.0017639,0.0022101,0.00023378,0.003031,-0.0065389,1.5605,-0.00061169,0.002082,0.0071893,-0.0025114,0.0040452,-0.012653,-1.3337,0.0077016,-0.0035542,-0.0018063,0.0029998,0.00094931,-0.012477,0.22334,0.0057974,-0.011073,0.0014039,0.0088766,-0.0045572,-0.020461,0.86376,-0.0074348,-0.0053982,-0.0006034,0.00054633,0.0001018,-0.018383,-1.7347,-0.0036635,0.0026883,0.0061188,-0.0017302,-0.00084975,-0.0063033
3159,4.7014,0.00089236,-0.0026966,-0.0093417,-0.0028133,0.0044374,-0.0092773,0.502,-0.0015833,-0.0033887,-0.0055286,-0.0030415,0.0069182,-0.0032104,-0.54515,0.0010684,-0.00082606,-0.0032113,-0.00081836,0.0053873,-0.012634,-0.35985,-0.0029975,-0.0019331,-0.0084667,0.0072706,0.0088814,-0.015559,-5.4961,-5.5214e-05,-0.00064862,0.0020045,0.00089821,0.0045995,-0.0083489,-7.0074,0.0051775,0.00084703,-0.00071627,0.0033097,0.0051654,-0.0061065,-3.6672,-0.00080187,0.00092495,-0.0011067,0.0021107,0.00036699,-0.0021489,-12.009,-0.00015926,8.8574e-05,-0.003442,-0.00053059,0.0018426,-8.8592e-05,-6.1352,0.00067247,0.00020095,-0.0019125,0.0018273,0.0026026,-0.00096669,-3.9902,0.0019286,-0.001146,-0.0036217,0.0023979,0.0077234,0.0014745,-2.3263,-0.0032361,-0.00016246,0.0049994,0.0023656,-0.0036189,0.00078232,-14.291,0.0044578,-0.0029189,-0.0030832,-0.00098372,-0.0014804,0.0058355,-9.1967,-0.0023038,-0.0026183,-0.0025117,-0.00055906,0.003928,-0.010881,-4.537,0.00092309,9.9138e-05,0.0018505,0.003376,0.0063742,-0.0028824,-5.8007,0.0041386,0.0034473,-0.0043852,0.0042631,0.0047746,0.006849,-7.1191,0.0046989,-0.0022785,8.0548e-05,0.0021887,0.0036053,-0.0020666,-15.362,-0.0010156,-0.0017921,0.0015215,0.0020871,0.0043421,-0.0032883,-3.6754,-0.0036859,-0.0016377,0.0061853,0.00028129,0.0049205,-0.006214,-13.895,0.0087478,-0.0046262,-0.0069829,0.0027258,0.0071712,-0.0053195,-8.105,-0.0030047,-0.0076711,0.0021957,-0.0059542,0.0035696,-0.0031115,-10.591,-0.0049346,-0.00344,-0.00080188,-0.00097762,0.0059218,-0.0059861,-6.8364,-0.0051553,0.00012198,0.0070534,0.00036968,0.0081703,-0.0046265
